snapped_at,price,market_cap,total_volume
2019-09-12 00:00:00 UTC,0.21654518412858254,601893896.9833539,2441584.221801595
2019-09-13 00:00:00 UTC,0.21400317642075042,594646433.354661,2771470.0395237217
2019-09-14 00:00:00 UTC,0.21735045980217113,604456805.4196434,2525325.0589948203
2019-09-15 00:00:00 UTC,0.22258094134245512,618543541.4869014,2281039.06163556
2019-09-16 00:00:00 UTC,0.22437352846024566,623653017.1211375,2588352.0310825915
2019-09-17 00:00:00 UTC,0.22659352264932914,629490907.8789576,3077274.408050175
2019-09-18 00:00:00 UTC,0.23727677305984518,658420844.5221863,4242598.214419838
2019-09-19 00:00:00 UTC,0.27088935122625607,753957443.8940347,9740869.386323843
2019-09-20 00:00:00 UTC,0.26954142722961255,749183976.7660868,7776393.644690791
2019-09-21 00:00:00 UTC,0.2833077767539091,786590175.6036952,7888999.208249363
2019-09-22 00:00:00 UTC,0.26586304148474016,738124804.4346288,6687705.118984845
2019-09-23 00:00:00 UTC,0.2524895018244656,702659313.2303096,4329580.362069585
2019-09-24 00:00:00 UTC,0.25302682326033316,703988346.8623865,5296639.022859258
2019-09-25 00:00:00 UTC,0.23251393971988132,650951259.6622,7643718.858480954
2019-09-26 00:00:00 UTC,0.2381457932489286,661967109.833441,7497905.843043232
2019-09-27 00:00:00 UTC,0.2444027516106571,679326009.0811136,6076630.587209316
2019-09-28 00:00:00 UTC,0.24152329125429223,671321598.0924336,5736949.435459607
2019-09-29 00:00:00 UTC,0.2426737754289411,674519107.7620884,3108859.5282259234
2019-09-30 00:00:00 UTC,0.23672680578086452,657994598.3749349,2710688.768436045
2019-10-01 00:00:00 UTC,0.2438005625141221,676748606.125063,4590769.217766288
2019-10-02 00:00:00 UTC,0.2558926930630635,710876653.1528425,4793878.845553893
2019-10-03 00:00:00 UTC,0.25645874393670404,712092248.6332946,4868724.257420949
2019-10-04 00:00:00 UTC,0.24618006268345824,684327684.9238876,3911901.6870211437
2019-10-05 00:00:00 UTC,0.24580720808575554,683544562.9307979,3866794.700337707
2019-10-06 00:00:00 UTC,0.2516789394959425,699114218.639985,6904000.09904917
