snapped_at,price,market_cap,total_volume
2018-09-28 00:00:00 UTC,2.00961023090491,267822819.89039966,8036110.6560887955
2018-09-29 00:00:00 UTC,1.9597870933276154,261138278.9499751,7837677.098630153
2018-09-30 00:00:00 UTC,1.9130583862020307,254792950.8775441,7970003.584313125
2018-10-01 00:00:00 UTC,1.9359410131878065,257960829.54814273,2860501.1331148217
2018-10-02 00:00:00 UTC,1.9485561443662025,259831831.44062516,3698621.763959631
2018-10-03 00:00:00 UTC,1.8866257831977147,251389659.48100626,2302360.736887198
2018-10-04 00:00:00 UTC,1.8921173185439568,251390176.81558993,3396791.2989166854
2018-10-05 00:00:00 UTC,1.9053691395286576,253887179.66096509,2460336.3509841706
2018-10-06 00:00:00 UTC,1.9107074750064252,254561091.16975257,1909057.3096670315
2018-10-07 00:00:00 UTC,1.8765465063985833,250026394.33627662,1739099.799979279
2018-10-08 00:00:00 UTC,1.8826595736742742,250861168.84422603,1147471.4143371289
2018-10-09 00:00:00 UTC,1.937590239324791,258157379.08481398,3056976.0113831647
2018-10-10 00:00:00 UTC,1.8885440591424068,251672870.1348929,2038113.3045017922
2018-10-11 00:00:00 UTC,1.8914189586032646,252021548.54232714,2778423.994984176
2018-10-12 00:00:00 UTC,1.5563924783619807,207445444.95909175,6725225.017292266
2018-10-13 00:00:00 UTC,1.6250544966790879,217529024.40627366,2634910.742376266
2018-10-14 00:00:00 UTC,1.6109811448519453,214660502.83946326,1774405.1012514804
2018-10-15 00:00:00 UTC,1.5898553743626984,211845509.98113936,1959440.2926305747
2018-10-16 00:00:00 UTC,1.6152732778507486,216976416.62423006,4674613.021737924
2018-10-17 00:00:00 UTC,1.686690003240648,224738147.71597058,4570960.622429947
2018-10-18 00:00:00 UTC,1.860139011279838,247946502.4667521,10300001.816659596
2018-10-19 00:00:00 UTC,1.7475918235105226,232863622.100759,7459056.506079133
2018-10-20 00:00:00 UTC,1.7423452803761221,231826171.22783205,3163468.540514522
2018-10-21 00:00:00 UTC,1.8545241429241712,247086894.14183605,3538807.9360188358
2018-10-22 00:00:00 UTC,1.7843280578448761,237649838.88130522,2916142.0606136634
2018-10-23 00:00:00 UTC,1.7627455783773756,235660042.74152902,3283674.3733680598
2018-10-24 00:00:00 UTC,1.752299322264837,233490888.25994846,3701658.981841352
2018-10-25 00:00:00 UTC,1.79011786041517,238514516.67171764,2568308.22640746
2018-10-26 00:00:00 UTC,1.7482615650823783,233039170.72463742,2062654.0821082303
2018-10-27 00:00:00 UTC,1.8011671272229168,239768937.19949773,3135002.032149801
2018-10-28 00:00:00 UTC,1.7529806284799259,233586664.3939283,3781294.0046219784
2018-10-29 00:00:00 UTC,1.769111292371854,235618489.61924216,2097426.38947512
2018-10-30 00:00:00 UTC,1.657270053316602,220811934.16832802,3024655.0800044397
2018-10-31 00:00:00 UTC,1.673893546606678,223086127.7878548,1800883.60920388
2018-11-01 00:00:00 UTC,1.776511136638637,236709578.62612543,8484989.66956752
2018-11-02 00:00:00 UTC,1.7244257198653965,229777026.2427014,3970325.875781398
2018-11-03 00:00:00 UTC,1.7313298575219407,230696742.94074228,2535252.3234576024
2018-11-04 00:00:00 UTC,1.7012152510613214,226665650.97981775,1775235.1224687656
2018-11-05 00:00:00 UTC,1.6707866350431742,222685409.15370962,2788484.438320558
2018-11-06 00:00:00 UTC,1.6822211381267922,224153090.05724883,2963414.118915155
2018-11-07 00:00:00 UTC,1.7139509610084733,228360702.8580421,2079369.0197890024
2018-11-08 00:00:00 UTC,1.7088048909691382,228121220.96312052,2170232.727465746
2018-11-09 00:00:00 UTC,1.6614863278813519,221245655.3361096,2581042.0522828586
2018-11-10 00:00:00 UTC,1.627247534628204,216821486.29132873,3254503.3195819035
2018-11-11 00:00:00 UTC,1.63802843349997,217944765.74548212,1722375.4411863713
2018-11-12 00:00:00 UTC,1.6090900186228654,214408493.4375649,1743864.6093735786
2018-11-13 00:00:00 UTC,1.6329927886987954,217593496.67644575,2210317.290487233
2018-11-14 00:00:00 UTC,1.557360667627597,207795479.67029795,2620441.370925295
2018-11-15 00:00:00 UTC,1.3829711297560066,183968501.4232742,3988056.4088248145
2018-11-16 00:00:00 UTC,1.3146453565209522,175174245.71285722,3954403.133678254
2018-11-17 00:00:00 UTC,1.2343143934074965,164470282.24393612,2088183.0548401475
2018-11-18 00:00:00 UTC,1.2190887177354837,162441411.47713417,2493848.6344822138
2018-11-19 00:00:00 UTC,1.2931755166498025,172041617.07686752,3263300.251967293
2018-11-20 00:00:00 UTC,1.030472037601527,137602864.8571856,5391853.517755056
2018-11-21 00:00:00 UTC,0.9845528328350296,130312963.41270989,6886760.159756639
2018-11-22 00:00:00 UTC,1.0528916393520051,140820261.87899804,4086876.333554146
2018-11-23 00:00:00 UTC,0.9338187422674845,125906063.14090337,1962453.275921883
2018-11-24 00:00:00 UTC,0.9750005176730389,129917151.72904721,2021634.6083788837
2018-11-25 00:00:00 UTC,0.8421611600324654,112216534.47874236,2311515.322165656
2018-11-26 00:00:00 UTC,0.8899605076096767,118585715.8065214,3171948.4838090157
